gene	Barbera_Touch	Negroamaro_Touch	Primitivo_Touch	Refosco_Touch	Sangiovese_Touch
Vitvi10g00706	297.375	448.238	403.968	654.947	572.364
Vitvi10g00707	2.01475	4.12622	0	1.84975	3.48444
Vitvi10g00705	0	0.800354	1.77316	2.09641	0.316233
Vitvi04g02246	0.226206	0.269369	12.4409	2.08704	18.1305
Vitvi04g02243	1.51677	2.49054	1.73447	3.31256	1.58255
Vitvi04g02240	263.302	287.18	295.118	230.399	248.944
Vitvi09g01382	96.5245	121.292	89.8061	70.6265	55.2093
Vitvi01g01956	401.249	396.41	507.527	831.99	631.718
Vitvi01g01957	140.448	235.898	176.368	286.122	295.018
Vitvi01g01954	12.7216	19.7103	13.6605	10.3304	6.3122
Vitvi01g01955	16535.8	11361.6	12375.7	18072.5	14891.4
Vitvi01g01952	5.52349	9.02162	2.69383	9.00474	9.1839
Vitvi01g01953	37.0286	8.17079	11.8915	6.1349	7.66504
Vitvi01g01950	1.78855	1.10865	2.0165	0.564252	1.9019
Vitvi01g01951	4.14177	8.72891	1.33635	5.09138	2.84436
Vitvi01g01958	142.258	33.3893	225.739	234.9	168.564
Vitvi02g01668	13.9666	38.4286	26.119	44.4874	24.6724
Vitvi02g01667	110.849	162.518	212.418	221.732	156.338
Vitvi02g01666	1132.63	1248.7	1382.69	1089.47	1654.78
Vitvi02g01665	280.089	228.516	221.508	221.489	206.759
Vitvi18g01219	267.501	311.607	391.527	266.602	264.396
Vitvi18g01218	386.462	348.671	259.229	430.356	317.804
Vitvi18g01213	958.909	1122.22	926.573	1140.68	1199.89
Vitvi18g01212	479.072	473.207	402.691	407.345	371.324
Vitvi18g01211	292.936	344.73	329.85	326.482	293.892
Vitvi18g01210	1615.19	1618.97	1374.69	1629.43	1484.8
Vitvi18g01217	14.8276	14.5726	12.0639	17.1109	17.8658
Vitvi18g01215	119.804	258.113	103.58	160.371	153.783
Vitvi18g01214	1297.17	896.975	1225.87	1055.97	1274.39
Vitvi04g00248	66.6853	72.6133	84.1179	54.506	49.922
Vitvi04g00249	401.41	360.392	406.294	334.197	397.014
Vitvi04g00244	251.136	235.513	294.686	244.691	316.684
Vitvi17g00466	1867.7	4327.06	3141.94	4012.54	2825.21
Vitvi04g00247	108.923	177.896	169.94	155.22	154.274
Vitvi04g00240	1666.2	2091.67	1775	1772.98	2182.8
Vitvi04g00241	137.302	198.804	178.11	87.1895	185.101
Vitvi04g00242	1.76577	10.1809	5.08032	3.73965	1.56594
Vitvi04g00243	736.416	562.777	691.352	658.177	729.778
Vitvi09g01992	446.971	684.445	497.457	1218.18	1015.17
Vitvi09g01993	15.166	14.5881	0	7.34011	18.1274
Vitvi09g01990	1676.55	1773.04	1438.27	2312.26	1877.31
Vitvi09g01991	10.435	3.27531	5.61909	13.0928	5.6645
Vitvi08g02296	11.3627	8.53746	9.08519	9.71396	18.2768
Vitvi08g02291	39.9745	47.178	43.4425	50.4691	54.5287
Vitvi08g02290	21.4576	15.268	10.8021	15.3508	16.2075
Vitvi08g02293	0.226206	11.8011	0	0	13.6821
Vitvi08g02292	3.71215	2.95926	3.65601	1.92067	3.48444
Vitvi17g00792	72.7246	89.9391	70.6262	75.4947	71.5279
Vitvi17g00793	260.057	324.802	286.657	300.771	295.783
Vitvi11g00678	6.26879	4.45009	5.69647	5.01577	4.73865
Vitvi08g02299	90.1982	74.5194	77.56	76.1972	67.5545
Vitvi08g02298	260.506	192.602	235.004	258.183	226.914
Vitvi17g00794	71.8442	20.709	45.2881	33.8843	40.7242
Vitvi15g01291	4.11898	3.03315	7.96405	12.1092	2.53125
Vitvi04g02080	50.5411	88.1125	52.2934	67.5997	48.1404
Vitvi04g02081	1.4256	0.530984	0	0.559566	0.328346
Vitvi04g02082	6.6545	1.64738	3.17633	4.29921	2.5707
Vitvi04g02083	9.16724	16.1927	17.299	13.0573	15.2875
Vitvi04g02085	14.1244	19.0383	23.6945	9.33639	19.9095
Vitvi04g02086	11.1592	9.18212	14.0494	3.73028	9.53821
Vitvi11g00588	247.339	324.262	292.952	259.414	199.898
Vitvi11g00581	789.764	1224.15	815.603	976.213	1137.69
Vitvi11g00582	0	0	1.18796	0.282126	0.316233
Vitvi11g00585	7.78726	19.4136	9.13862	12.4884	16.5767
Vitvi11g00584	100.458	151.508	106.155	143.297	123.606
Vitvi13g02079	9.55129	13.5146	5.30892	12.6902	8.32173
Vitvi13g02078	92.3564	105.483	107.016	104.04	96.4779
Vitvi10g00285	269.498	440.62	413.362	474.518	375.032
Vitvi09g01335	2.42159	5.54703	1.09301	0	2.55097
Vitvi09g01332	85.8353	14.5883	22.1647	25.6425	37.547
Vitvi09g01331	8.46586	24.0786	18.7999	79.3	41.6182
Vitvi04g01199	76.1648	145.295	85.3385	101.079	102.926
Vitvi04g01197	1302.78	1409.36	3066.6	3006.66	1022.68
Vitvi04g01196	635.193	893.991	892.192	1233.47	558.937
Vitvi04g01195	1157.05	562.147	1627.03	709.994	562.146
Vitvi04g01190	509.998	543.708	418.989	598.509	535.81
Vitvi12g00542	12.4287	27.3306	7.35072	8.19586	17.1499
Vitvi12g00543	138.66	138.51	162.409	94.9181	76.8429
Vitvi12g00540	69.177	42.657	81.4335	31.0146	77.9577
Vitvi12g00541	76.8435	126.058	119.203	137.064	116.17
Vitvi12g00544	150.636	63.1833	59.7772	33.2502	46.5182
Vitvi12g00545	38.8872	23.2083	17.6809	5.48458	11.0751
Vitvi12g02596	29.8305	9.13451	9.593	15.1975	10.7346
Vitvi12g02593	8.37471	0	0.292599	0	0.624851
Vitvi12g02591	233.415	203.418	219.638	209.455	202.433
Vitvi06g00068	1.76578	2.72486	0.613329	1.29018	9.50775
Vitvi06g00069	75.5773	69.2261	92.9952	65.6926	63.1712
Vitvi17g00136	109.187	112.577	100.164	78.9747	100.755
Vitvi06g00062	1181.98	1315.4	1042.74	1031.63	1149.06
Vitvi06g00063	1827.55	2561.51	1873.54	2385.29	2400.73
Vitvi06g00060	67.7463	73.2582	58.0069	56.6196	83.6495
Vitvi06g00061	130.111	76.927	77.3523	36.5842	93.3843
Vitvi06g00067	5.7725	0	1.7239	2.74096	0.624851
Vitvi06g00064	1667.17	4134.22	839.828	1882.93	5103.01
Vitvi06g00065	0.520783	2.43603	1.37504	2.16734	3.80829
Vitvi12g00388	384.635	549.648	336.734	169.554	461.211
Vitvi17g00137	24.8295	11.5239	15.4724	10.3987	16.1936
Vitvi12g00389	39.7448	38.7337	32.6249	28.4791	33.6584
Vitvi19g01532	14.8942	15.4664	19.3583	13.9449	15.1633
Vitvi17g00135	0.950397	1.09306	1.1704	0	0.985039
Vitvi12g01701	20.9823	21.3693	20.0666	16.3663	16.5009
Vitvi12g01707	29.471	30.0437	75.0772	32.6469	17.1257
Vitvi12g01704	19.8724	18.8827	17.87	12.6568	16.7641
Vitvi12g00384	334.739	309.41	325.739	235.957	255.057
Vitvi12g01709	3.98394	1.36631	4.73146	1.2855	2.23786
Vitvi12g01708	19.555	26.2726	75.7208	37.7633	1.89878
Vitvi12g00385	2774.57	2762.96	2457.14	2175.81	2299.93
Vitvi12g00120	343.434	487.96	402.93	331.983	571.101
Vitvi12g00121	538.393	458.517	560.851	491.705	651.768
Vitvi12g00122	162.065	257.936	171.381	276.44	173.501
Vitvi13g02392	69.535	98.8394	39.6521	25.192	55.529
Vitvi06g00930	17.4525	12.8941	16.424	15.1845	12.977
Vitvi06g00932	114.17	74.7218	70.1108	56.5888	80.9813
Vitvi17g00271	1.24498	3.76349	0.905928	1.11444	0.624851
Vitvi13g02393	41.265	36.7658	18.098	43.6984	41.3736
Vitvi06g01082	114.941	167.63	230.075	158.076	131.471
Vitvi06g01087	143.146	145.296	125.978	124.967	145.087
Vitvi06g01086	154.439	178.493	133.263	155.17	161.893
Vitvi06g01084	101.974	97.7342	46.9247	50.9296	50.3191
Vitvi06g01088	139.792	142.895	173.622	173.196	167.984
Vitvi19g02243	62.1072	56.7452	43.3784	42.7034	33.055
Vitvi19g02244	49.0733	46.2708	62.7587	56.9419	60.6915
Vitvi04g01976	371.615	401.476	370.276	361.413	449.123
Vitvi12g02050	557.943	542.04	518.824	400.441	517.299
Vitvi12g02056	0	15.8379	16.0161	5.96588	0
Vitvi12g02058	1336.22	1113.12	1791.53	1894.55	1603.01
Vitvi14g00841	2043.11	1519.8	1510.58	1806.52	2098.33
Vitvi14g00840	452.28	431.123	468.458	332.979	408.959
Vitvi14g00842	206.499	341.006	270.311	225.92	208.414
Vitvi14g02995	16.297	23.5943	27.475	14.2552	14.9031
Vitvi14g02997	21.9344	115.11	39.0691	10.2323	15.6491
Vitvi14g02996	15.0081	41.4462	13.5029	0.801543	1.27704
Vitvi14g02991	600.925	752.978	607.651	764.763	690.522
Vitvi14g02990	201.469	90.1523	130.4	42.4218	64.0739
Vitvi14g02993	10.5701	16.4193	7.44568	6.50936	8.58328
Vitvi14g02992	86.3037	62.7728	94.8075	68.515	82.8518
Vitvi14g02998	199.372	202.238	248.317	186.639	210.801
Vitvi17g00275	0.973194	1.11252	0	0.524103	3.19555
Vitvi06g00226	121.707	114.842	128.045	74.3001	94.5456
Vitvi13g02059	732.993	745.211	1060.27	817.899	674.001
Vitvi17g00277	14.305	9.04503	8.436	16.2588	10.225
Vitvi13g02058	184.31	53.4311	61.8927	142.121	128.544
Vitvi17g00276	76.3473	91.5307	77.2779	130.736	215.713
Vitvi16g01781	26.8688	85.2992	35.4981	29.0647	25.408
Vitvi05g01026	0.92761	0.288831	1.73447	0.554879	0.960812
Vitvi05g01027	213.267	176.797	245.702	172.948	189.411
Vitvi14g01457	1686.23	1516.51	1351.51	1337.64	1479.91
Vitvi15g01706	367.443	291.491	330.503	240.13	323.23
Vitvi15g01707	392.427	330.822	380.954	373.637	560.568
Vitvi11g01211	902.78	1225.1	889.311	1048.15	1026.11
Vitvi02g00026	13.5353	4.36449	8.74333	14.9331	12.9738
Vitvi08g01377	239.089	1059.42	440.48	944.192	376.435
Vitvi08g01376	6625.53	7363.98	7278.14	7384.65	7873.05
Vitvi08g01375	31.3262	38.9013	43.4321	25.314	29.8941
Vitvi08g01374	208.248	177.208	309.651	293.199	256.552
Vitvi08g01373	776.234	962.345	959.448	866.756	714.616
Vitvi08g01371	823.292	905.578	873.836	903.519	883.123
Vitvi08g01370	1297.9	1499.42	2305.26	3655.34	1156.14
Vitvi14g02437	29.1291	110.452	4.84398	28.7631	109.04
Vitvi14g02434	2954.25	2065.17	1978.39	1775.09	1785.2
Vitvi14g02433	0.769786	3.25585	2.72196	0.519417	0.960812
Vitvi08g01379	401.908	473.477	451.475	562.698	490.571
Vitvi08g01378	239.13	149.194	173.435	90.5322	149.158
Vitvi13g02056	0.226206	0.554323	1.34691	2.19343	1.25732
Vitvi05g00049	424.229	711.452	626.539	602.862	542.42
Vitvi05g00048	1339.21	2158.22	1914.66	1898.13	1657.95
Vitvi05g00047	542.991	543.812	533.717	570.076	488.622
Vitvi05g00046	10.6612	70.3184	51.6788	18.3655	60.7561
Vitvi05g00045	278.367	307.696	249.045	283.663	231.497
Vitvi05g00044	670.098	499.18	656.483	533.623	573.416
Vitvi05g00043	0	9.12676	17.2216	4.93439	10.5762
Vitvi05g00042	35.4908	27.4241	42.9383	44.0756	32.6613
Vitvi05g00041	75.7843	83.6588	86.5165	80.8032	58.9529
Vitvi06g00544	93.8436	84.3143	94.8343	87.508	93.4188
Vitvi06g00547	2.46716	1.10865	0.839103	0	2.56309
Vitvi06g00540	448.285	517.578	508.931	591.355	494.668
Vitvi06g00543	434.488	399.556	495.401	416.565	430.025
Vitvi06g00542	1619.87	1625.99	1639.11	1687.54	1438.81
Vitvi14g01213	400.637	367.788	326.643	384.078	358.695
Vitvi14g01211	0.475198	4.15739	2.61644	0.524103	7.30173
Vitvi18g00500	730.607	858.445	914.499	898.83	802.261
Vitvi04g00635	0.497996	1.35468	2.02707	1.53216	0.644579
Vitvi18g00502	543.615	380.17	399.308	481.524	490.783
Vitvi18g00504	1683.04	1383.13	1460.4	1386.21	1479.57
Vitvi18g00505	814.734	955.264	1110.11	942.39	1027.37
Vitvi18g00506	924.118	647.221	805.241	749.302	762.713
Vitvi18g00508	512.478	1586.79	684.189	1649.96	1358.5
Vitvi02g00027	232.598	236.433	254.41	266.377	290.582
Vitvi19g00916	70.9639	96.3875	122.013	98.6215	89.1888
Vitvi19g00917	1258.46	989.457	970.335	832.997	953.705
Vitvi04g00636	35.3101	44.0827	39.2413	31.6654	24.5171
Vitvi19g00913	1316.98	1483.5	1258.61	1325.69	1312.96
Vitvi19g00911	269.517	241.507	184.699	205.413	249.834
Vitvi17g00011	0.92761	2.19783	2.82747	1.62918	1.59016
Vitvi17g00010	22.8148	10.673	23.3738	24.5563	25.0263
Vitvi04g00633	2692.48	2512.34	2418.52	2076.7	2225.49
Vitvi04g00632	8.73765	8.79513	3.65601	3.80589	5.66
Vitvi09g00806	0.497985	1.1164	0	5.30056	1.58255
Vitvi09g00805	39.5853	26.718	41.8557	22.4151	39.9198
Vitvi09g00802	3.41756	23.1964	4.74485	2.89796	3.18794
Vitvi14g01855	674.522	696.945	735.367	659.734	584.533
Vitvi14g01857	0.950397	1.06585	1.18796	0.524103	1.28154
Vitvi14g01856	12.2236	39.9864	27.3301	10.8143	9.5607
Vitvi14g01850	273.617	279.39	204.55	222.338	208.457
Vitvi09g00809	0	0.269369	0	9.32233	0
Vitvi02g01270	0.226206	0.800354	2.96112	0.801543	1.59016
Vitvi02g01272	273.828	274.135	253.314	243.311	195.192
Vitvi02g01277	17.926	7.65151	4.73846	3.49767	10.1887
Vitvi08g02057	0.226206	0.534861	0.320729	0.796857	0.328346
Vitvi08g02055	801.981	1159.21	819.045	923.871	983.268
Vitvi08g02053	83.4607	273.801	94.624	162.148	85.0742
Vitvi08g02051	34.6788	232.713	71.3903	170.933	44.274
Vitvi14g00103	114.693	508.968	250.867	207.417	371.14
Vitvi08g02058	0	0.577662	0	21.3642	0
Vitvi05g01871	12321.2	14066.5	14882.3	20689.6	14790.8
Vitvi05g01870	1.31335	0.819815	2.64039	0.559566	1.59778
Vitvi05g01873	424.605	348.308	430.369	373.189	372.646
Vitvi05g01872	120.963	128.153	178.082	130.336	155.18
Vitvi05g01875	510.547	529.122	532.311	506.595	596.486
Vitvi05g01874	66.2489	57.8686	73.259	53.5369	100.622
Vitvi02g00899	0	1.42082	0.800409	0.841692	0.925855
Vitvi02g00897	12.6742	0	7.33316	12.0941	11.3809
Vitvi02g00893	3.91557	0	5.15131	4.00772	3.12114
Vitvi02g00891	0.746988	0	0	0.554879	1.89428
Vitvi01g02114	0.701404	1.35855	0.585198	1.11444	0.941084
Vitvi01g02113	1.6974	2.74045	4.17439	2.4943	1.26943
Vitvi17g01207	32.2783	28.7164	19.6855	26.9422	23.0943
Vitvi17g01204	0.226206	0.538738	0.546504	0.241977	0.308618
Vitvi17g01203	1.24498	1.40135	0.839103	0.241977	2.23786
Vitvi09g01036	37.1654	60.7268	111.87	155.067	134.695
Vitvi09g01787	39.4063	25.6784	29.6139	36.1143	23.2612
Vitvi09g01786	17.9488	13.9171	14.5918	24.2033	13.024
Vitvi09g01780	0	0	1.37504	3.73028	0
Vitvi09g01788	1.29057	4.64557	4.80528	0.483955	0.328346
Vitvi19g01883	1.72017	7.44045	0.320729	2.7019	2.87621
Vitvi19g01881	298.987	368.02	347.043	294.164	302.084
Vitvi19g01880	1742.87	2046.07	2030.73	2269.92	2217.28
Vitvi19g01886	14.0577	6.50006	4.72372	35.4155	6.05515
Vitvi19g01885	113.805	69.2261	55.728	115.437	87.5129
Vitvi19g01884	140.132	24.1137	144.653	0.564252	0
Vitvi06g00768	1.01878	0.269369	0	1.32565	0.316233
Vitvi09g00782	17.6332	36.5011	19.9252	21.8091	42.9171
Vitvi09g00785	0.973194	1.62792	1.69577	0	0.328346
Vitvi08g00546	9.57409	11.4656	12.6491	1.00337	5.39534
Vitvi08g01638	1618.71	1418.18	1638.36	1402.13	1907.24
Vitvi08g01639	561.135	680.237	867.803	728.011	338.581
Vitvi08g01636	0	1.60458	0	0.519417	4.7113
Vitvi08g01637	3.05463	5.41863	1.15983	7.59723	12.1574
Vitvi08g01635	728.858	535.756	856.977	586.114	481.511
Vitvi08g01633	9.30229	4.56772	2.86617	4.60274	4.17298
Vitvi08g01630	573.488	674.674	606.667	544.065	510.814
Vitvi08g01631	64.4199	34.0252	52.4919	61.1269	29.9048
Vitvi19g02287	1.49398	0	2.12202	2.67738	3.86436
Vitvi02g00079	0.226206	37.1012	0.546504	7.21592	50.4966
Vitvi19g02282	0.248993	3.87631	0.546504	0.282126	0.636965
Vitvi19g02283	1.22218	2.4672	0	5.5305	6.0323
Vitvi02g00075	0	2.19388	0	0.519417	1.30127
Vitvi02g00074	2.30935	0.800354	1.18796	1.10976	1.58566
Vitvi02g00077	2.91958	3.31423	3.12007	4.70756	7.07203
Vitvi02g00076	11.6344	16.7043	22.7176	15.0995	23.5667
Vitvi02g00070	4.21014	4.40342	3.49706	3.41269	4.38296
Vitvi02g00073	158.425	189.15	199.238	184.955	177.359
Vitvi07g02409	0.746988	0.5582	0	6.09476	0
Vitvi18g02468	167.755	617.22	178.705	728.763	200.284
Vitvi09g01816	19.5567	22.5091	13.7393	22.3248	13.9302
Vitvi09g01815	55.7751	42.1649	46.1378	128.902	116.545
Vitvi09g01814	220.176	304.764	217.899	586.673	290.839
Vitvi09g01813	219.352	150.166	184.382	142.252	182.832
Vitvi09g01812	90.1087	148.509	114.808	42.8754	103.113
Vitvi09g01811	65.5281	139.929	118.74	115.878	85.1962
Vitvi09g01810	86.3771	114.143	105.982	73.7999	86.1203
Vitvi13g00172	6340.02	519.029	2692.58	179.139	410.512
Vitvi13g00173	364.118	734.399	742.024	416.472	475.526
Vitvi13g00171	130.562	207.345	169.067	185.494	169.322
Vitvi01g00238	978.718	877.731	906.715	967.207	1024.69
Vitvi13g00174	414.237	447.797	577.078	495.034	429.085
Vitvi13g00175	1295.86	1223.19	1176.67	1243.33	1232.76
Vitvi01g00234	104.331	127.353	213.591	67.2221	193.909
Vitvi01g00236	417.571	367.958	356.097	291.887	346.979
Vitvi01g00237	702.934	725.715	668.614	698.606	716.157
Vitvi01g00230	5.38674	9.36108	10.8049	18.0778	6.9855
Vitvi01g00232	16.2953	11.411	12.9564	18.2196	14.2935
Vitvi01g00233	99.3898	35.4344	41.807	25.9373	40.0931
Vitvi17g00138	394.313	422.356	447.142	322.706	412.033
Vitvi17g00139	124.123	144.341	151.529	138.523	125.188
Vitvi14g00168	1021.27	1261.8	1051.5	1413.01	1186.36
Vitvi17g00132	952.633	854.218	861.019	984.374	866.192
Vitvi17g00133	1075.45	1104.61	933.516	1098.34	996.364
Vitvi17g00130	761.647	618.963	732.91	973.547	771.697
Vitvi17g00131	161.627	164.24	127.767	130.79	148.161
Vitvi14g00163	100.174	108.096	154.185	107.209	63.3349
Vitvi17g00618	30.1951	76.9631	82.8535	68.9411	73.6394
Vitvi13g01225	1988.04	2022.6	1845.66	1858.34	1652.22
Vitvi13g01227	117.069	92.027	110.591	99.1311	98.8989
Vitvi17g00613	153.3	137.749	145.1	144.794	158.378
Vitvi17g00611	1435.79	638.083	869.151	715.441	969.757
Vitvi13g01222	88.8899	89.2952	83.539	102.09	86.3323
Vitvi04g01788	638.41	493.17	473.125	321.371	520.348
Vitvi04g01789	46.9674	54.3636	55.7963	17.8509	60.2868
Vitvi04g01786	387.591	413.441	405.974	292.995	336.108
Vitvi04g01787	89.8488	134.915	80.4451	94.8425	93.3095
Vitvi04g01785	73.1313	47.5048	62.5139	89.4741	65.7087
Vitvi04g01782	201.999	279.22	286.853	207.338	194.934
Vitvi04g01783	1111.9	1091.43	807.478	864.095	958.777
Vitvi04g01780	12.4954	9.1073	9.16258	13.7076	11.4034
Vitvi04g01781	1858.21	2333.82	2229.03	2394.25	2165.21
Vitvi04g00781	24.421	15.8067	17.9587	16.2421	39.645
Vitvi04g00783	0.678617	1.3508	0	1.63855	0.960812
Vitvi11g00428	847.895	849.806	1071.82	863.658	815.446
Vitvi11g00429	2584.23	2686.14	2504.13	2490.65	2047.29
Vitvi04g01434	64.6689	48.6562	38.0666	34.5598	22.8387
Vitvi04g01435	6.17932	2.20171	2.08333	1.84975	0.960812
Vitvi04g01436	433.006	381.318	394.658	397.862	384.193
Vitvi04g01437	4.63975	3.00206	3.04269	5.12685	1.92612
Vitvi04g01431	21.0524	21.0893	14.5572	28.2166	20.0234
Vitvi04g01433	53.6008	34.4035	40.579	23.1926	22.3201
Vitvi04g01438	142.65	150.193	180.053	130.173	231.772
Vitvi10g00289	25.8255	8.77954	14.0494	13.5767	18.2768
Vitvi12g02673	107.559	92.5246	97.7174	78.4125	99.0218
Vitvi12g02671	137.734	160.769	136.324	190.239	209.565
Vitvi12g02677	63.0575	69.1318	59.4289	102.433	125.63
Vitvi12g02675	0.497985	1.11252	1.37504	1.12382	0.632466
Vitvi12g02678	6.2249	22.193	12.8601	20.814	29.703
Vitvi10g00098	775.45	653.89	609.196	622.726	670.671
Vitvi10g00096	195.003	246.88	248.02	200.342	214.039
Vitvi10g00094	2770.29	1825.7	2486.99	2453.66	2648.68
Vitvi10g00095	1674.13	1699.55	1957.55	1664.27	1705.96
Vitvi10g00092	20.4177	23.0051	11.0384	14.9733	16.6282
Vitvi10g00093	8.46587	9.75986	26.4327	15.5667	5.73891
Vitvi10g00090	0.520783	3.79458	3.76153	2.1225	1.59778
Vitvi10g00091	62.3157	153.985	87.7397	143.27	123.566
Vitvi13g01873	3.75773	3.30648	3.75097	1.60309	2.83986
Vitvi06g00389	849.578	859.522	885.652	816.814	884.065
Vitvi06g00388	1377.06	1106.18	1069.39	884.297	984.801
Vitvi06g00387	131.408	53.6304	124.348	29.751	57.6185
Vitvi06g00386	3259.65	2986.38	2944.74	2910.39	2998.97
Vitvi06g00385	295.639	405.101	473.482	293.595	512.166
Vitvi06g00384	242.85	173.24	193.71	200.848	204.977
Vitvi06g00383	590.573	720.645	673.857	655.962	672.048
Vitvi06g00382	2218.14	1874.04	1931.88	1662.83	1795.36
Vitvi11g00329	118.182	111.472	106.608	124.709	96.9652
Vitvi04g02237	63.6029	7.38989	45.1088	25.4663	61.9032
Vitvi11g00328	1516.51	1411.3	1279.28	1346.87	1367.22
Vitvi11g00321	538.218	601.873	559.161	504.033	654.462
Vitvi11g00320	21.9344	25.6986	14.7267	54.6985	48.904
Vitvi06g01165	1.22219	6.83549	1.99894	9.7249	3.23951
Vitvi06g01167	246.704	208.689	217.859	196.334	239.483
Vitvi06g01161	2.33214	3.59143	1.34691	5.65564	5.40295
Vitvi06g01162	1.01878	0.269369	0.320729	1.60777	0.644579
Vitvi07g00179	151.449	133.38	155.619	164.23	135.942
Vitvi07g00178	159.468	162.331	177.235	169.53	177.897
Vitvi07g00173	221.015	349.293	289.088	290.519	243.314
Vitvi07g00172	4.68535	3.33369	1.41374	3.9321	3.16371
Vitvi07g00175	92.8983	95.095	91.407	84.1767	88.93
Vitvi07g00177	79.0634	87.2927	105.574	86.5432	96.8203
Vitvi07g00176	179.838	169.808	176.148	157.993	135.517
Vitvi01g01624	377.321	194.403	367.433	470.774	278.138
Vitvi01g01627	199.87	224.166	238.822	274.95	181.486
Vitvi01g01620	50.0676	42.6638	45.7059	34.3985	35.0445
Vitvi01g01621	119.266	110.863	114.465	105.344	96.3941
Vitvi01g01622	13.1056	16.2084	7.06869	7.01674	7.33669
Vitvi01g01623	43.3287	43.3689	2.47088	0.564252	6.6177
Vitvi01g01628	88.6375	124.292	100.792	105.401	77.1073
Vitvi01g01629	493.156	494.402	494.827	500.1	508.323
Vitvi12g01518	46.8534	92.5229	75.5188	67.6228	61.6994
Vitvi14g00142	8380.46	10953.7	10359.1	12308.2	7512.33
Vitvi14g00470	874.999	891.758	905.598	1056.88	943.472
Vitvi14g00471	4112.39	4559.76	5008.78	4388.96	4356.82
Vitvi14g00472	334.046	527.068	435.132	410.298	388.401
Vitvi14g00473	356.423	292.486	367.988	432.983	311.056
Vitvi14g00475	26.4392	26.3971	27.6741	27.3787	23.5199
Vitvi14g00476	300.382	261.995	268.735	329.041	278.423
Vitvi14g00477	1518.84	1441.63	1602.67	1534.41	1417.26
Vitvi14g00478	298.694	255.957	355.022	347.443	272.507
Vitvi14g00479	32.2538	44.9977	41.5428	37.2309	44.5024
Vitvi16g01848	22.0923	27.1197	33.2839	15.1396	30.4431
Vitvi16g01849	1566.78	3341.09	2582.72	971.203	1808.74
Vitvi16g01844	47.6705	51.8888	47.7583	27.6775	42.9576
Vitvi16g01846	2374.32	2010.94	1840.56	3109.18	1770.53
Vitvi16g01840	11.0225	15.2125	15.4724	13.4703	14.6765
Vitvi16g01841	165.607	67.8975	112.095	15.6627	25.7727
Vitvi16g01842	16.7477	15.5335	13.9679	13.5256	17.7838
Vitvi16g01843	41.4912	56.1949	60.3216	65.9707	41.3764
Vitvi16g00146	239.704	343.335	274.815	225.049	216.253
Vitvi07g02089	7.7189	4.65332	6.31115	7.11687	13.6807
Vitvi07g02088	522.238	681.016	601.114	454.83	830.84
Vitvi07g02082	49.7502	91.2905	35.2337	126.327	89.9167
Vitvi07g02081	77.6572	75.522	86.6951	70.5311	65.838
Vitvi07g02086	376.691	529.498	449.011	543.487	387.438
Vitvi07g02085	28.7924	36.3174	12.9269	43.5368	28.608
Vitvi07g02084	243.575	214.068	218.002	210.592	275.406
Vitvi07g02551	2.26375	1.13199	0.839103	0.554879	0.656693
Vitvi07g02550	4.27853	0.269369	0.253905	1.89458	0.93347
Vitvi07g02554	37.3232	52.6151	55.18	57.8103	62.1761
Vitvi07g02559	3.71217	1.93234	1.93211	5.40897	4.74626
Vitvi07g02558	33.5917	41.6951	42.8412	29.4798	29.9152
Vitvi15g00668	31.0772	35.0676	10.992	32.372	8.24732
Vitvi15g00660	4.0278	19.1793	26.4805	61.2876	24.6845
Vitvi15g00661	0	0	0	4.25438	0
Vitvi15g00662	1.96918	1.94009	2.6017	1.32565	4.46498
Vitvi15g00663	67.7657	79.624	21.4698	22.0145	62.2678
Vitvi15g00667	4.93434	10.4192	6.43006	5.59674	5.39845
Vitvi08g00709	0.520783	0	2.61226	0.846378	1.28916
Vitvi08g00701	7.24196	0.265492	1.62895	3.54359	8.32173
Vitvi08g00700	0.248993	0	0	0.241977	129.456
Vitvi08g00703	69.8032	151.613	87.8759	121.32	281.484
Vitvi08g00702	0.475198	3.60694	0	0.241977	3.1516
Vitvi02g01451	53.7096	281.307	57.4604	236.48	179.835
Vitvi02g01452	243.541	292.128	359.162	287	317.891
Vitvi02g01453	232.55	153.729	162.311	251.419	333.239
Vitvi02g01457	161.004	187.034	156.576	157.318	132.175
Vitvi02g01459	10.2755	9.18608	7.82267	17.5891	10.4184
Vitvi18g02538	1286.69	978.588	248.121	668.408	368.037
Vitvi16g00148	488.64	389.609	449.342	437.788	483.63
Vitvi15g01139	54.5057	13.9366	24.0392	23.2073	17.498
Vitvi15g01138	10.3456	14.2449	11.2606	11.1246	14.0395
Vitvi15g01132	218.812	130.664	112.488	193.932	145.505
Vitvi15g01131	54.3461	88.882	67.5646	47.0022	78.1591
Vitvi15g01136	286.74	178.311	255.97	249.772	0
Vitvi15g01135	192.671	298.893	252.858	220.056	396.784
Vitvi15g01134	1892.76	2462.09	2562.08	2297.73	1887.71
Vitvi18g01060	0	0	0	7.87515	0
Vitvi18g01063	0	1.62792	0	0	0
Vitvi18g01064	567.271	655.704	685.668	1014.92	767.572
