gene	Barbera_Soft	Negroamaro_Soft	Primitivo_Soft	Refosco_Soft	Sangiovese_Soft
Vitvi07g02513	102.552	37.529	56.1442	53.4341	88.6072
Vitvi07g02512	109.941	215.177	223.59	136.038	101.458
Vitvi05g02232	291.794	301.553	308.558	325.213	504.973
Vitvi05g02233	31950.6	8690.39	45537.7	22667.7	61.2661
Vitvi05g02230	8.38003	15.9357	3.43687	14.5639	20.5098
Vitvi05g02231	542.193	468.476	416.311	400.284	709.753
Vitvi05g02237	46.7502	192.562	92.8374	73.7892	36.3167
Vitvi05g02238	7.45036	3.73207	14.2583	15.5546	9.61659
Vitvi05g02239	305.322	311.085	416.769	313.263	324.539
Vitvi15g01406	0	0	0.345056	5.45322	0.427636
Vitvi08g00292	14.0494	20.5799	7.50768	19.4738	8.27389
Vitvi08g00290	245.812	443.861	286.029	156.164	243.385
Vitvi08g00297	677.231	688.54	519.759	518.595	500.27
Vitvi08g00298	191.748	96.9792	51.3012	67.2546	48.0141
Vitvi15g00625	24.0474	21.3638	10.6071	5.98084	5.96777
Vitvi15g00626	7.02471	15.217	0.798043	10.0843	15.5257
Vitvi15g00620	0.387022	0.654598	0	0.765694	0.501442
Vitvi15g00621	288.488	371.413	326.276	226.572	309.473
Vitvi15g00628	145.534	191.813	163.937	175.175	344.265
Vitvi18g01966	1689.55	1347.81	1469.8	1397.22	1347.31
Vitvi02g01418	0.531875	0.613504	0.378508	1.53795	2.65995
Vitvi02g01417	96.6845	100.32	130.997	96.9533	125.957
Vitvi02g01410	43.4389	31.0843	44.6888	33.1299	50.3433
Vitvi02g01412	2589.07	1984.47	2634.37	3547.42	2986.33
Vitvi02g01413	83.6008	50.2869	220.028	225.378	186.725
Vitvi16g00820	0.265937	1.07258	5.33699	0	5.98809
Vitvi18g00119	393.205	390.478	570.989	475.005	739.867
Vitvi18g00118	0.265937	0	0	0	0
Vitvi19g01956	1.57186	0.347846	1.44713	1.9445	1.00288
Vitvi17g00885	1.09681	1.00244	2.32723	1.54452	0.929078
Vitvi08g01162	128.242	182.466	217.843	177.684	269.301
Vitvi08g01163	179.528	193.822	165.967	199.29	162.223
Vitvi08g01161	4848.6	3805.98	4951	3327.23	3308.12
Vitvi08g01166	62.0706	112.167	91.0604	106.401	97.4411
Vitvi08g01167	390.522	416.805	467.825	398.304	396.748
Vitvi08g01164	739.21	609.82	922.284	514.365	546.102
Vitvi08g01165	5914.15	4847.54	6614.74	6019.54	4875.89
Vitvi08g01168	7.84629	21.0431	18.957	54.4797	69.0381
Vitvi19g01043	1.8066	2.72962	0.723563	0	2.90051
Vitvi19g01041	0.265937	0.613504	0	2.45098	0
Vitvi18g02706	300.222	599.284	513.032	337.872	576.304
Vitvi18g01028	124.122	188.034	147.919	241.923	152
Vitvi18g01029	12.0589	1.4555	5.38559	0.352581	1.78435
Vitvi18g01024	184.914	218.186	99.0516	178.738	135.869
Vitvi18g01025	432.921	460.821	453.883	510.167	490.045
Vitvi18g01027	12.2335	21.854	12.6896	21.9617	15.5512
Vitvi18g01020	142.924	190.351	171.035	129.42	161.745
Vitvi18g01022	1490.75	1516.97	3922.21	2439.56	1472.22
Vitvi18g01023	545.294	720.752	815.336	598.859	744.179
Vitvi01g00960	71.2685	89.6405	98.825	84.3038	67.9346
Vitvi17g00744	80.424	89.7114	68.0358	80.3225	71.5339
Vitvi02g00426	8.61847	10.9907	3.39585	1.53795	0.929078
Vitvi02g00427	175.505	149.313	206.946	156.713	154.85
Vitvi02g00420	1.74977	0.347846	2.66471	1.18537	1.00288
Vitvi15g01376	128.478	155.43	175.276	126.056	131.472
Vitvi18g00084	277.182	304.218	334.264	394.702	437.737
Vitvi18g00087	169.125	170.266	217.33	196.871	457.548
Vitvi18g00086	422.935	402.217	554.261	540.975	1267.85
Vitvi18g00081	65.9386	122.341	91.4481	110.79	140.491
Vitvi18g00080	105.961	155.472	124.494	144.43	165.806
Vitvi18g00082	2.13679	3.43134	2.69816	6.76623	6.24898
Vitvi18g00088	839.848	648.41	978.447	1045.97	1958.84
Vitvi13g02247	35.892	85.007	34.5423	84.7351	99.8058
Vitvi13g02242	3.84794	0	3.92331	1.18537	3.16139
Vitvi13g02240	0.265937	2.49904	3.4293	5.64795	2.77322
Vitvi13g02241	17.6188	10.1506	10.8139	12.851	18.4657
Vitvi14g01424	889.864	1569.2	2086.98	1174.71	2448.97
Vitvi14g01425	193.259	182.903	157.847	224.049	199.639
Vitvi14g01426	331.611	476.481	395.867	416.841	435.499
Vitvi14g01427	301.78	396.321	292.541	294.497	388.525
Vitvi14g01422	7.67024	4.92793	12.6896	7.96869	7.15773
Vitvi14g01423	3.37845	4.60311	1.75873	18.5977	1.78435
Vitvi14g01428	2334.88	1962.39	2255.79	2401.28	2120.53
Vitvi14g01429	41.4734	18.3745	44.6158	50.7815	46.8089
Vitvi17g00328	1.16107	43.6808	34.6517	32.0813	26.933
Vitvi19g00401	1212.25	1209.81	1006.47	1231.19	1428.1
Vitvi19g00729	408.779	326.275	340.325	429.814	360.944
Vitvi01g00644	5.16871	8.76128	12.7702	15.4835	28.2287
Vitvi19g00725	146.516	123.926	123.865	174.452	138.976
Vitvi19g00727	2328.14	3191.25	2359.15	1642.03	2332.37
Vitvi19g00721	509.168	627.331	690.889	564.994	561.521
Vitvi19g00720	54.9304	61.5695	61.6104	74.2351	72.9873
Vitvi19g00723	1975.59	1103.63	1356.12	1140.9	795.398
Vitvi19g00722	3703.85	2995.5	2779.85	2631.87	2888.9
Vitvi19g00402	594.155	430.268	377.872	511.379	341.707
Vitvi16g01830	9.15594	56.0437	0	5.8532	0
Vitvi19g00403	135.313	79.0997	142.779	42.0182	67.0183
Vitvi03g01013	0.387022	0.730761	0.378508	0	3.40195
Vitvi19g00404	5.41088	3.80221	9.48985	5.8532	7.09024
Vitvi10g01832	2.75856	1.3092	1.41368	3.62322	2.21199
Vitvi10g01831	26.1745	29.5877	30.4944	41.5723	18.3982
Vitvi10g01837	3.66816	1.4555	1.87424	0.772261	0.614715
Vitvi10g01836	0.797812	1.34427	0.345056	2.41815	1.6176
Vitvi10g01834	0.774044	0.689668	2.62368	5.57429	5.48665
Vitvi10g01838	0.387022	4.15608	1.21758	2.01817	9.78334
Vitvi19g00405	4.32112	41.7162	48.1394	6.98461	183.156
Vitvi10g00255	205.163	164.703	183.987	148.464	171.883
Vitvi18g02902	0.265937	4.83972	0.723563	1.12484	0
Vitvi18g02906	3.11994	1.03751	0.764592	1.18537	4.48377
Vitvi09g01345	0.652959	0.689668	0.419536	4.37578	0.427636
Vitvi18g02905	3.93596	0.347846	0.345056	0	1.11616
Vitvi09g01344	1242.56	1200.81	1126.11	1283.73	1105.41
Vitvi19g00406	1805.27	3128.81	1913.75	1933.96	2116.53
Vitvi11g00116	13.2642	15.9948	1.85909	4.87569	7.49242
Vitvi10g00252	182.377	283.043	488.331	62.8117	420.907
Vitvi11g00110	350.546	431.355	428.58	555.806	556.021
Vitvi16g01698	88.6265	83.8884	73.9078	75.0614	84.6809
Vitvi16g00129	3.32163	0	1.10965	0	0
Vitvi04g00839	2.1056	0	1.06862	0.41968	0.855272
Vitvi04g00838	7.60599	5.9123	14.041	2.79699	3.16139
Vitvi13g02026	1.03998	1.42043	2.29378	0.705162	1.50433
Vitvi16g00625	7.91241	12.1335	13.4466	11.6656	19.7092
Vitvi10g00878	3.10509	6.22508	4.49792	5.16118	17.4832
Vitvi10g00879	273.376	238.818	219.443	220.657	194.186
Vitvi10g00871	0.443851	0.99642	2.65713	2.84439	0
Vitvi10g00873	1.09681	0.654598	0.690112	0	5.98809
Vitvi18g02011	5.03277	2.22945	0	0	3.27467
Vitvi18g02012	2.07254	0.382915	1.17655	0.41968	0.427636
Vitvi14g01748	1537.45	1834.26	1294.06	2179.66	1250.6
Vitvi18g02019	2.40273	2.80579	1.83321	4.86913	7.94551
Vitvi12g02282	3.70122	0.695692	1.94872	2.30365	10.4324
Vitvi12g02289	0	0	0	0	0
Vitvi09g01552	1.18483	2.4289	0.757015	0	0
Vitvi09g01553	8.5947	5.80107	18.1299	8.10289	1.65707
Vitvi09g01550	280.815	254.839	265.257	274.184	382.195
Vitvi09g01551	0	0	72.0214	0	0
Vitvi09g01556	2.04877	5.22866	1.93357	3.12988	2.62048
Vitvi09g01557	0.652959	2.61237	0.419536	0.826227	1.00288
Vitvi09g01554	4.68437	96.2549	2.48229	1.24591	7.10425
Vitvi09g01555	10.2564	26.8439	2.5492	2.77729	8.86946
Vitvi06g01412	199.865	139.673	93.6473	65.9573	172.644
Vitvi06g01416	57.1749	54.1101	57.9682	56.048	55.8108
Vitvi12g01390	2.6943	3.80221	0	2.45098	0
Vitvi12g01393	0	0	1.13552	0	0
Vitvi01g00519	45.7139	56.8798	48.4646	67.8872	98.9772
Vitvi01g00518	118.083	166.858	219.139	95.2956	81.0779
Vitvi01g00511	143.763	123.867	98.27	107.577	113.623
Vitvi01g00512	57.7695	98.4614	112.557	70.5712	28.3623
Vitvi01g00515	14.8491	13.2631	15.1902	6.95439	7.6197
Vitvi01g00517	0.443851	0.306752	0.723563	0	0.855272
Vitvi01g00516	1214.73	1002.92	991.678	817.028	900.293
Vitvi19g00522	1.32969	0.306752	0	1.59849	0.427636
Vitvi16g01167	0	1.03751	2.93528	7.08598	1.93196
Vitvi16g01166	0.265937	2.56917	0.378508	3.67062	1.97143
Vitvi09g00209	673.98	580.002	777.115	604.446	567.226
Vitvi09g00208	742.861	800.463	870.362	874.661	843.005
Vitvi09g00205	22215.3	16208.3	5528.64	34520.1	31517.8
Vitvi09g00204	7.84629	6.07275	10.5326	15.7296	26.284
Vitvi09g00206	686.828	727.082	25.3367	512.343	904.338
Vitvi09g00201	507.594	805.833	725.663	690.668	543.42
Vitvi09g00200	63.404	37.4929	46.1831	49.7791	44.3564
Vitvi09g00203	831.139	1041.92	683.716	1292.97	954.143
Vitvi09g00202	57.9541	80.3947	105.429	145.58	127.715
Vitvi07g01402	5.49148	4.33955	7.21437	9.39619	6.26812
Vitvi07g01403	9.18341	8.25509	9.37581	13.7745	13.2731
Vitvi07g01406	1.21789	5.57651	2.13724	1.11828	7.79277
Vitvi07g01407	427.59	538.347	511.744	574.419	576.567
Vitvi12g00111	2645.38	2201.24	3166.2	2815.58	2796.14
Vitvi12g00115	125.112	175.904	203.138	202.895	163.664
Vitvi12g00114	534.278	689.837	676.662	665.004	604.786
Vitvi12g00117	346.178	271.463	783.641	2.94171	625.576
Vitvi12g00116	25.0966	18.2392	45.7545	18.2436	43.5471
Vitvi12g00119	41.099	17.5105	51.4214	7.75031	63.2497
Vitvi12g00118	5.68573	1.61595	5.86446	0.41968	5.48665
Vitvi04g01990	160.726	124.443	180.07	170.635	144.354
Vitvi04g01313	96.1244	81.7783	86.8177	66.5231	80.4262
Vitvi04g01312	87.2898	74.266	84.3569	62.2301	82.875
Vitvi04g01315	181.338	160.375	169.269	139.193	169.176
Vitvi04g01316	0	0	1.1431	30.3461	8.33368
Vitvi04g01319	6.07275	5.25771	10.1724	19.1567	0.929078
Vitvi07g02459	0	1.46152	1.1431	0.826227	0.929078
Vitvi07g02455	27.6019	27.3002	33.3567	36.3532	41.4012
Vitvi07g02456	418.106	501.273	368	633.531	449.032
Vitvi07g02450	573.936	504.323	434.714	541.767	476.576
Vitvi07g02451	0.975726	1.99886	1.55506	1.53795	1.85816
Vitvi07g02453	0.265937	2.84086	4.0708	4.66126	10.211
Vitvi06g00736	0	0.382915	0	0	0
Vitvi06g00732	437.787	444.294	459.317	494.602	479.554
Vitvi06g00733	2197.65	2336.29	1866.53	1684.67	2308.07
Vitvi06g00739	1.62868	0.347846	1.93357	0	0.427636
Vitvi15g00435	0	0	1.79218	0	0
Vitvi15g00434	14.1081	108.299	24.6542	92.4115	95.1719
Vitvi15g00707	322.232	435.064	429.023	465.361	384.462
Vitvi15g00706	160.655	130.523	153.951	52.0434	161.044
Vitvi15g00703	321.467	589.26	123.956	57.5939	337.845
Vitvi15g00702	339.632	319.654	353.496	374.555	361.907
Vitvi15g00701	25.6333	35.6102	2.36068	3.48902	24.1523
Vitvi18g02022	185.638	190.675	179.173	90.0699	119.213
Vitvi07g01189	7.4667	5.53751	3.57826	5.65847	2.97431
Vitvi07g01188	98.7637	55.4837	49.924	60.4514	27.9219
Vitvi07g01186	2.16056	1.38536	1.82563	1.54452	0.501442
Vitvi07g01183	28.5152	63.968	36.6673	36.8414	56.3708
Vitvi07g01182	10.3957	39.3103	21.3328	25.5098	40.6935
Vitvi07g01181	2800.11	2426.62	2466.69	4473.7	2703.8
Vitvi07g01180	1.62868	2.30562	0.798043	3.36796	0.501442
Vitvi15g01076	3.97645	9.21224	3.42172	1.59849	0
Vitvi15g01077	1319.03	1227.7	1512.31	1039.8	1068.12
Vitvi15g01075	16.8941	1.03751	2.01562	0.352581	0
Vitvi15g01072	861.185	908.797	876.988	1030.64	934.665
Vitvi15g01073	93.7439	46.3677	119.13	68.0242	69.5765
Vitvi15g01070	227.213	1378.87	236.626	385.717	126.283
Vitvi15g01071	10359.6	5813.5	8111.78	5906.74	7623.39
Vitvi15g01078	76.9561	82.3056	121.802	180.845	165.452
Vitvi15g01079	1383.56	949.265	999.335	1197.78	999.26
Vitvi14g01626	642.613	635.933	572.463	521.659	471.273
Vitvi14g01627	3490.53	3398.94	3473.59	2861.9	3061.33
Vitvi14g01624	2137.76	1812.87	943.284	2093.15	1725.26
Vitvi14g01625	124.609	134.872	9.86836	13.3917	3.92885
Vitvi14g01622	196.799	194.007	194.784	266.835	239.512
Vitvi14g01623	3788.77	2789.76	1814.36	2750.19	2310.33
Vitvi14g01620	754.645	627.098	725.446	744.712	590.478
Vitvi14g01621	2.66867	2.99528	3.80023	2.29708	3.64251
Vitvi14g01628	0	1.11368	2.14482	1.11828	1.97143
Vitvi14g01629	702.173	482.073	543.579	627.092	458.619
Vitvi05g00514	224.885	165.633	265.027	196.564	217.212
Vitvi05g00517	1364.67	1048.2	1018.68	947.309	1223.57
Vitvi05g00516	153.136	109.197	154.516	144.013	100.632
Vitvi05g00510	48.6837	10.6589	52.5394	2.72333	23.0541
Vitvi05g00513	87.9791	83.9467	72.596	89.4988	56.124
Vitvi05g00512	743.389	482.502	381.374	425.044	1042.28
Vitvi14g01994	13909.2	12786.7	17751.3	12460.1	17030.3
Vitvi14g01995	721.482	513.146	623.596	594.511	560.796
Vitvi14g01996	199.645	221.119	528.218	237.114	229.66
Vitvi14g01997	69.385	73.5624	62.4236	117.069	78.2691
Vitvi05g00519	0.830873	1.34427	2.59023	5.45322	5.78701
Vitvi05g00518	70.9364	79.5902	54.6622	89.6042	94.5838
Vitvi14g01992	276.883	193.272	380.625	359.955	291.39
Vitvi14g01993	35.4901	32.962	40.4356	31.9788	30.7486
Vitvi19g01566	18.2331	0	0	0	0
Vitvi19g01567	0	0	0	3.02194	8.58825
Vitvi16g01456	744.954	764.689	674.871	692.555	563.66
Vitvi16g01454	0	8.14778	1.17655	0	0
Vitvi16g01452	1558.37	1209.74	458.351	662.096	306.017
Vitvi16g01451	31.6333	38.6388	52.9733	68.095	64.45
Vitvi16g01458	0.652959	165.917	178.384	70.5225	95.817
Vitvi16g00320	0.443851	0.347846	1.56264	2.0116	0.929078
Vitvi02g00246	972.349	1245.06	1300.9	1114.82	873.477
Vitvi02g00247	56.0784	74.7272	62.8932	63.9088	58.8589
Vitvi02g00244	326.131	182.314	343.089	269.489	313.347
Vitvi02g00245	764.366	897.82	1061.2	878.715	730.984
Vitvi02g00242	209.919	241.117	182.759	207.506	176.271
Vitvi02g00243	0.918897	3.34915	0.723563	0.705162	0.929078
Vitvi02g00240	683.609	684.454	557.072	592.027	651.191
Vitvi02g00241	263.573	304.755	231.85	307.413	238.311
Vitvi02g00248	329.131	590.469	479.407	201.19	418.336
Vitvi03g00610	14.3633	233.663	5.7155	13.0865	2.15851
Vitvi03g00612	10.6141	16.071	6.40561	7.67008	18.6871
Vitvi03g00613	10.8544	7.61646	8.00169	0.772261	5.1863
Vitvi03g00614	219.693	407.009	169.421	186.895	235.492
Vitvi03g00615	10.1829	16.3838	4.86127	1.89054	7.94551
Vitvi03g00618	419.451	318.412	350.418	393.122	295.593
Vitvi03g00619	198.584	164.806	128.239	262.989	153.749
Vitvi08g00157	2.90341	2.27055	3.34724	2.0787	0
Vitvi08g00151	123.352	105.238	146.6	112.926	151.081
Vitvi08g00152	244.343	106.131	230.186	150.857	134.365
Vitvi08g00153	1314.52	973.89	1012.22	936.444	1052.34
Vitvi08g00159	17.1838	45.737	11.9721	26.7834	58.794
Vitvi08g01822	0	1.3092	3.47033	2.30365	0.929078
Vitvi08g01821	13.7341	48.7344	20.3037	31.2801	54.5279
Vitvi08g01820	17.8554	34.7122	25.9934	18.9186	44.9456
Vitvi05g02009	0.443851	3.03638	2.89425	6.76623	1.28291
Vitvi05g02008	11.7421	12.9213	11.2334	19.1199	15.2509
Vitvi08g01825	84.1111	65.958	51.5066	80.321	84.434
Vitvi08g01824	85.3346	90.0373	85.617	80.5462	83.9492
Vitvi05g02004	4.58892	8.98585	5.90402	7.87794	17.5418
Vitvi05g02001	3.81301	0	3.50378	2.37075	6.04789
Vitvi05g02000	4.20933	3.41929	7.69009	7.19643	4.18342
Vitvi05g02003	1.60492	3.87837	4.15286	3.78107	8.40749
Vitvi05g02002	15.3479	0	8.69181	3.62979	4.63138
Vitvi19g02191	2.69243	0	4.11941	2.01817	6.45007
Vitvi17g00536	3.20054	7.36388	2.24517	0.772261	5.35937
Vitvi02g01591	60.8215	55.4596	79.5702	22.2498	92.4545
Vitvi02g01590	3.79111	4.33955	3.12527	7.22018	2.97431
Vitvi02g01597	3.91033	3.26487	4.8354	4.32182	1.97143
Vitvi02g01596	0.975726	3.34915	1.79218	2.23655	2.54668
Vitvi01g01918	0.830873	0.654598	0	0.41968	0.501442
Vitvi01g01919	2.19362	15.9807	2.5978	0	1.6176
Vitvi01g01913	0.443851	0	0	0	0
Vitvi01g01910	0.830873	2.88195	0	0.772261	520.008
Vitvi01g01916	0	0	0	0	0
Vitvi01g01917	0.830873	1.99886	1.98217	0.826227	1.6176
Vitvi01g01915	0.652959	3.73207	14.8618	1.25247	0
Vitvi02g01629	17512.7	32391.8	24325.3	37811.8	21874.4
Vitvi18g02788	253.832	14.8791	6.13503	72.9407	14.9708
Vitvi18g02784	55.6104	73.8919	13.3858	412.498	84.509
Vitvi18g02785	141.511	34.7753	41.2534	36.8979	80.5867
Vitvi18g02781	0.652959	1.42043	2.27862	1.54452	2.04524
Vitvi18g02782	106.856	76.0303	81.8518	118.252	78.577
Vitvi18g02783	19.1372	34.5287	14.8862	10.4026	15.55
Vitvi18g01256	0	0	0	0.705162	0.501442
Vitvi18g01254	408.835	241.723	281.351	201.554	40.4556
Vitvi18g01253	37.4442	94.5132	102.564	60.0961	127.48
Vitvi18g01252	28.9004	22.9918	31.8488	25.6243	47.1679
Vitvi18g01251	17.6994	13.8004	12.7216	10.0474	20.9386
Vitvi16g01023	350.495	179.248	122.929	287.371	378.547
Vitvi18g00788	591.953	688.799	495.33	1086.32	538.153
Vitvi18g00789	184.574	399.444	170.215	373.34	356.559
Vitvi18g00782	178.614	177.899	167.302	102.621	175.97
Vitvi18g00783	2637.88	2282.62	2678.25	2409.69	1677.55
Vitvi18g00780	3.79854	0.689668	2.65713	2.37731	0.501442
Vitvi18g00781	20.9623	12.7098	27.9452	38.2437	38.3416
Vitvi18g00784	2654.87	2727.12	2565.78	4091.84	3046.43
Vitvi18g00785	374.587	767.778	550.028	362.915	488.38
Vitvi17g01400	271.37	300.658	294.386	313.365	285.294
Vitvi13g00544	1.36275	0.306752	0.419536	0	0
Vitvi10g01113	1.36275	0.99642	1.51403	4.40205	5.86081
Vitvi10g01114	55.0904	47.783	54.1833	44.2074	30.2663
Vitvi04g00200	69.9005	71.1877	87.333	74.5035	54.8194
Vitvi04g00201	391.774	218.42	257.675	453.247	337.294
Vitvi04g00202	174.342	169.497	119.566	175.523	180.602
Vitvi04g00205	2929.52	1933.16	1884.58	2043.23	2915.13
Vitvi04g00206	78.161	64.6779	88.7559	32.2432	40.3869
Vitvi04g00209	149.652	195.505	159.5	234.388	193.679
Vitvi17g01406	5.1208	5.9123	4.49034	4.66783	8.9484
Vitvi17g01408	1.427	2.57127	2.13724	1.53795	4.48377
Vitvi11g00634	313.135	143.465	158.435	17.2373	121.34
Vitvi11g00633	97.3282	79.7263	48.4861	8.27792	50.0199
Vitvi18g00126	686.666	798.063	478.233	455.115	776.396
Vitvi18g00127	6.22317	10.4123	9.07789	0.352581	5.11249
Vitvi18g00124	4.00765	0	0.345056	0.772261	0
Vitvi18g00122	1.09681	1.3092	0	5.21514	0
Vitvi15g01389	1.41958	0.695692	1.60366	0.41968	0
Vitvi17g00534	0.887701	0.382915	2.2862	0.352581	0
Vitvi17g00284	4.17813	0.920256	1.72528	0.352581	0.501442
Vitvi17g00285	145.257	118.241	111.067	119.096	128.227
Vitvi17g00287	65.9936	86.6811	59.1464	46.7506	61.8255
Vitvi17g00282	4.53209	4.88081	1.82563	0.765694	0.427636
Vitvi17g00283	2.19362	1.3092	0.345056	0.413113	3.08759
Vitvi17g00288	82.8899	53.6251	60.0736	59.7751	98.9034
Vitvi17g00289	69.9057	50.1899	51.85	54.9665	95.7574
Vitvi09g01373	625.266	558.502	428.497	440.575	542.982
Vitvi10g00240	0	0.347846	0	0.41968	0.614715
Vitvi09g01376	98.9398	44.3084	0.798043	6.06107	1.46999
Vitvi09g01374	202.837	154.759	258.252	226.856	166.576
Vitvi10g00244	1.92768	5.33387	0	1.18537	1.28291
Vitvi13g02038	4.00022	1.07258	1.52161	2.84439	0.427636
Vitvi10g00248	2.52381	1.38536	1.52161	1.95107	4.5779
Vitvi11g00099	1.03998	1.60992	23.0612	2.79043	14.6959
Vitvi11g00098	0.387022	0.654598	4.53137	13.7705	0
Vitvi11g00093	1111.75	886.201	691.109	910.514	944.583
Vitvi11g00092	6.48354	4.95908	3.73333	5.03354	5.48665
Vitvi11g00091	1101.07	1395.19	1216.27	1096.99	1807.59
Vitvi11g00090	1023.52	1268.9	1269.26	986.03	1490.65
Vitvi11g00097	7.52353	4.38064	8.92282	3.49559	7.15773
Vitvi11g00096	362.299	222.413	224.799	144.675	160.388
Vitvi11g00095	88.436	61.6726	100.289	148.686	88.1695
Vitvi11g00094	183.934	204.779	335.373	293.772	216.483
Vitvi17g01488	59.9338	63.5521	62.2001	69.6318	49.3645
Vitvi14g00973	64.4309	119.782	10.5402	14.6955	157.38
Vitvi17g01483	4.24239	3.76111	2.05665	1.47742	5.35937
Vitvi17g01484	834.407	1084.25	976.197	1082.21	1253.56
Vitvi17g01487	32.4768	40.5292	31.3851	35.2298	52.6774
Vitvi14g00972	149.554	179.404	41.2262	11.659	62.4529
Vitvi17g00535	17.494	25.8559	14.4393	7.39773	18.3576
Vitvi09g00429	148.96	179.76	207.205	173.437	218.758
Vitvi09g00428	110.829	94.9223	171.881	79.4739	140.382
Vitvi03g01201	12.947	4.18512	1.10207	0	1.00288
Vitvi09g00423	19.24	106.219	121.663	100.188	117.013
Vitvi19g01578	6.28186	7.11629	0	17.4754	4.40483
Vitvi10g00930	4.62012	3.95663	1.79218	1.8971	4.59704
Vitvi08g00836	956.739	547.241	834.64	575.973	461.908
Vitvi08g00835	864.428	439.417	223.117	517.722	843.893
Vitvi19g02111	23.2072	14.1423	0	4.32182	24.7287
Vitvi03g00159	2458.58	2203.59	2112.04	2040.31	1873.12
Vitvi03g00158	53.3585	48.0745	63.6275	53.3509	48.1224
Vitvi03g00153	2684.75	2918.41	3535.82	1962.73	2398.88
Vitvi03g00152	109.099	137.821	65.2295	59.0411	85.9192
Vitvi03g00151	980.871	1281.49	966.221	1050.79	958.381
Vitvi03g00150	206.161	212.174	225.603	332.346	289.598
Vitvi03g00156	560.299	556.972	484.727	627.463	607.622
Vitvi03g00155	7957.79	13716.6	13763.8	7725.55	9678.54
Vitvi03g00154	549.048	1134.4	1180.13	432.928	1386.24
Vitvi06g00970	0.975726	6.14892	0	9.15668	0
Vitvi06g00972	105.279	42.6988	39.101	32.9418	42.5097
Vitvi06g00973	107.481	195.913	64.8785	279.852	98.8693
Vitvi06g00977	0.265937	2.49301	1.10965	2.66936	2.4334
Vitvi12g02316	6.52403	10.7892	6.24907	1.18537	2.3596
Vitvi19g02008	2.45956	4.07389	1.90769	6.35312	0.614715
Vitvi19g02009	1.18483	0.347846	0.839072	5.92687	0.929078
Vitvi19g02006	68.5797	25.7465	21.7934	29.3423	129.24
Vitvi12g02311	2571.16	3870.43	3320.33	4373.42	2949.7
Vitvi19g02004	4.98337	31.6567	12.3187	14.2522	8.76132
Vitvi19g02002	29.2179	70.1811	40.7108	33.5733	117.319
Vitvi19g02000	608.054	987.344	1374.04	327.011	1428.05
Vitvi12g02313	1.62868	1.99886	1.67814	3.68375	0
Vitvi12g01747	2.33847	1.34427	0.690112	0.832793	1.11616
Vitvi12g01745	127.469	226.976	83.7838	90.8595	68.8153
Vitvi12g01744	0	181.259	68.1298	0.765694	44.3106
Vitvi12g01743	0.443851	47.7419	12.527	6.56493	0
Vitvi12g01741	0.443851	90.6447	1.90769	4.10343	4.20374
Vitvi12g01740	0.652959	230.147	18.6454	34.3627	1.11616
Vitvi12g02318	17.9323	38.3851	0	6.69913	0
Vitvi06g01599	145.547	975.405	20.3889	30.3015	54.3382
Vitvi06g01598	66.4267	37.4515	4.42344	8.19373	44.0509
Vitvi06g01595	2.07996	4.10896	1.4547	0.772261	8.22041
Vitvi06g01594	5529.06	985.88	2826.89	2845.36	1130.82
Vitvi06g01597	525.961	711.016	149.678	142.721	484.349
Vitvi06g01596	54.3751	146.901	73.2011	124.924	86.9286
Vitvi06g01591	6092.09	7103.66	6462.34	4769.65	4239.27
Vitvi06g01590	159.799	125.726	913.259	4589.98	78.0718
Vitvi06g01593	7.76756	0.654598	1.06862	4.7415	7.99899
Vitvi04g01930	8.98172	8.41344	9.09619	9.94602	10.4133
Vitvi04g01935	0	13.8004	3.01734	0.41968	0.501442
Vitvi04g01934	74.0137	26.8584	4.72136	67.0609	293.216
Vitvi04g01937	0.265937	30.4216	5.22906	0	2.50721
Vitvi04g01936	0	1.42645	0.378508	1.25247	0.501442
Vitvi04g01938	0	0	0	0	0
Vitvi06g01629	6.66888	278.739	17.4444	8.20425	8.53477
Vitvi06g01622	2.51639	4.53297	2.29378	1.53139	1.54379
Vitvi06g01621	28.1427	25.4175	36.839	31.0314	32.4045
Vitvi01g00708	0	5.41816	3.09182	0	0
Vitvi01g00700	84.2868	118.367	78.465	62.7208	109.084
Vitvi01g00703	64.0793	213.693	106.509	54.3587	185.911
Vitvi01g00706	0.797812	7.41702	5.33699	0.832793	0
Vitvi14g00800	182.481	247.197	224.913	293.21	239.184
Vitvi14g00803	584.224	454.438	358.71	407.37	441.329
Vitvi11g01322	300.465	373.903	334.867	318.427	353.193
Vitvi19g00298	109.556	177.029	190.988	48.9938	57.5417
Vitvi11g01326	182.865	175.179	178.354	231.136	260.702
Vitvi11g01324	129.096	164.573	145.168	187.082	157.663
Vitvi11g01325	158.081	120.464	60.7044	123.371	68.5633
Vitvi17g01618	186.01	131.962	191.437	150.024	127.713
Vitvi05g01066	8.95053	15.5216	6.16091	4.32838	3.81558
Vitvi05g01065	153.528	152.594	134.735	106.653	97.7237
Vitvi06g01586	21.8905	27.4384	34.9557	24.8217	38.5362
Vitvi06g01582	184.505	200.487	201.275	308.376	278.041
Vitvi16g01507	29.9497	134.284	6.13503	13.1167	14.1347
Vitvi16g01502	21.6502	52.6185	11.843	6.91751	14.2683
Vitvi14g02473	3984.91	3990.82	3764.06	3755.65	3634.14
Vitvi14g02476	686.725	438.939	705.116	140.441	333.568
